139823781,1542533869,2
139823781,807095,28
139823781,18713552,37
139823781,18939337,1
139823781,561518048,2
139823781,7744592,5
139823781,17291393,1
139823781,22952686,1
139823781,3271521,1
139823781,10228272,11
139823781,13850422,1
139823781,3720858257,1
139823781,20713061,1
139823781,15467700,1
139823781,1367531,5
139823781,17629860,1
139823781,1339835893,2
139823781,38753723,1
139823781,1099332883,1
139823781,337808606,1
139823781,19377701,1
139823781,139823781,69
139823781,21148293,4
139823781,25111725,182
139823781,109702885,3
139823781,26180278,1
139823781,3299765592,1
139823781,240700707,1
139823781,3180905870,1
139823781,229219088,3
139823781,190371305,1
139823781,270005881,7
139823781,130894721,1
139823781,15769327,1
139823781,14955908,1
139823781,711823841274830849,1
139823781,21447363,5
139823781,54387487,1
139823781,25073877,17
139823781,16312576,2
139823781,2747943109,1
139823781,68330395,1
139823781,101896529,1
139823781,216444984,4
139823781,275570277,2
139823781,15458694,3
139823781,14920785,1
139823781,59949396,2
139823781,74669397,1
139823781,51241418,1
139823781,243796037,1
139823781,2651846048,1
139823781,15012486,1
139823781,3514817897,1
139823781,9636632,1
139823781,23022687,5
139823781,333141411,1
139823781,6449282,2
139823781,15010370,1
139823781,1344951,3
139823781,2590238606,1
139823781,19997751,4
139823781,3232054991,1
139823781,184910040,5
139823781,121254571,8
139823781,17625522,5
139823781,25365536,5
139823781,27927393,1
139823781,263292498,3
139823781,149249831,1
139823781,89721585,1
139823781,5695632,2
139823781,2222954286,1
139823781,36930141,1
139823781,17757146,2
139823781,2862577383,1
139823781,20582958,15
139823781,2347049341,2
139823781,19608297,1
139823781,19248106,1
139823781,21786618,8
139823781,1158188456,1
139823781,500704345,6
139823781,78361556,3
139823781,305708017,1
139823781,529648439,1
139823781,15220768,1
139823781,16146515,1
139823781,16002085,4
139823781,37919483,1
139823781,112830007,1
139823781,18228898,1
139823781,20576735,1
139823781,30602016,1
139823781,35757323,1
139823781,16560657,1
139823781,14293310,2
139823781,15279958,1
139823781,34748247,1
139823781,48100887,2
139823781,16012783,1
139823781,15896129,1
139823781,166329578,1
139823781,196086480,1
139823781,21829541,3
139823781,25337798,1
139823781,16711026,2
139823781,281540744,1
139823781,78400475,2
139823781,281390508,2
139823781,18510860,10
139823781,74686335,1
139823781,250386727,4
139823781,246939630,3
139823781,13451802,1
