30791425,b'RT @kennyg: My hands are for one thing only: playing sax https://t.co/ncuJJUBBAg',Mon Dec 12 08:20:28 +0000 2016,0,[],[],83882,,
30791425,"b""I can't stop singing the word love - might be a phase....that lasts my whole life""",Mon Dec 12 07:34:47 +0000 2016,12,[],[],6,,
30791425,"b'RT @RuPaul: Liberty, you in danger girl. https://t.co/CRGpRz96iU'",Mon Dec 12 07:34:06 +0000 2016,0,[],[],9985,,
30791425,"b'RT @Gramatik: ""Logic will take you from A to B, imagination will take you everywhere."" -Albert Einstein'",Sun Dec 11 20:42:32 +0000 2016,0,[],[],101,,
30791425,"b'""Who even are you?"" \xf0\x9f\x99\x83\xf0\x9f\x8c\xb8 find out more about me here \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/ZKIQKiV5hA'",Sun Dec 11 19:25:46 +0000 2016,7,"[{'display_url': 'cynsings.com', 'indices': [53, 76], 'expanded_url': 'http://www.cynsings.com', 'url': 'https://t.co/ZKIQKiV5hA'}]",[],2,,
30791425,"b""Chicago for New Years doesn't sound bad at all :) *sings I'm going back home in Nina Simone voice*""",Sun Dec 11 19:19:32 +0000 2016,8,[],[],0,,
30791425,"b'You guys going through my IG, creepin on my food pics has me \xf0\x9f\x98\x82'",Sun Dec 11 18:03:50 +0000 2016,10,[],[],1,,
30791425,"b""@perryfthudson :) that's ok!""",Sun Dec 11 17:57:50 +0000 2016,2,[],[],0,perryfthudson,808007207212249089
30791425,"b""May 13! I'll be 24 next year \xf0\x9f\x98\xb3\xf0\x9f\x98\x8a https://t.co/ovav6j4cGL""",Sun Dec 11 17:52:50 +0000 2016,4,"[{'display_url': 'twitter.com/perryfthudson/…', 'indices': [32, 55], 'expanded_url': 'https://twitter.com/perryfthudson/status/808006381668278272', 'url': 'https://t.co/ovav6j4cGL'}]",[],1,,
30791425,b'RT @perryfthudson: @cynthialovely me at the beginning of 2016 vs me at the end of 2016 https://t.co/8p1vNzSRvE',Sun Dec 11 16:59:20 +0000 2016,0,[],[],4,,
30791425,b'me at the beginning of 2016 vs me at the end of 2016 https://t.co/PAV6XDRFY4',Sun Dec 11 15:39:00 +0000 2016,18,[],[],5,,
30791425,"b'(And not inside of!) you know, this is just the mindset I feel is healthiest for my creativity'",Sat Dec 10 20:24:23 +0000 2016,5,[],[],1,cynthialovely,807682181317480448
30791425,"b""Tbh, so many great artists out there. I'd be happy to ride, high speed, in the lane next to theirs (not above, not below, just next to)""",Sat Dec 10 20:23:32 +0000 2016,17,[],[],1,,
30791425,"b""There's only 1 person I want to be better than and that's who I was yesterday.""",Sat Dec 10 20:11:09 +0000 2016,3901,[],[],1551,,
30791425,b'https://t.co/0w6NHQxPeu',Sat Dec 10 20:05:59 +0000 2016,3,[],[],0,,
30791425,b'Obsessed with this video \n\nhttps://t.co/gYz5gToV4m',Sat Dec 10 15:59:16 +0000 2016,7,"[{'display_url': 'm.youtube.com/watch?v=3O2qp-…', 'indices': [27, 50], 'expanded_url': 'https://m.youtube.com/watch?v=3O2qp-uKWlI', 'url': 'https://t.co/gYz5gToV4m'}]",[],0,,
30791425,"b""I will when I'm out of my session Kedzie https://t.co/0jvb7rwWrE""",Sat Dec 10 02:07:27 +0000 2016,4,"[{'display_url': 'twitter.com/makenzieattard…', 'indices': [41, 64], 'expanded_url': 'https://twitter.com/makenzieattard/status/807397529973325825', 'url': 'https://t.co/0jvb7rwWrE'}]",[],0,,
30791425,"b""RT @joanneprada: Don't tell me you love me, tell me you paid my rent.""",Fri Dec 09 21:28:59 +0000 2016,0,[],[],28923,,
30791425,"b""RT @jessesaintjohn: It's not a sign of weakness to appear feminine because it's not weak to be female""",Fri Dec 09 19:06:18 +0000 2016,0,[],[],4,,
30791425,"b""@RynWeaver \xf0\x9f\x98\xadthanks girl! I can't wait for your new music \xf0\x9f\x92\x9e very excited to see what you've been up to!!""",Fri Dec 09 17:53:51 +0000 2016,0,[],[],0,RynWeaver,807141933458059264
30791425,b'RT @perryfthudson: Kill me big sis @cynthialovely https://t.co/N9WRkv7jV6',Fri Dec 09 17:52:49 +0000 2016,0,[],[],1,,
30791425,b'\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad https://t.co/Q0l8T2kkJt',Fri Dec 09 07:36:34 +0000 2016,2,"[{'display_url': 'twitter.com/paulmccartney/…', 'indices': [11, 34], 'expanded_url': 'https://twitter.com/paulmccartney/status/796723111710298112', 'url': 'https://t.co/Q0l8T2kkJt'}]",[],0,,
30791425,b'RT @Sazclose: the yay song https://t.co/roaLfuhQ0X',Fri Dec 09 06:28:15 +0000 2016,0,[],[],42,,
30791425,b'RT @LeonardCowalski: How 2016 started vs how 2016 ended https://t.co/qilQlqmX4j',Fri Dec 09 03:16:05 +0000 2016,0,[],[],14,,
30791425,"b""I can't handle wasted passion""",Fri Dec 09 01:10:39 +0000 2016,7,[],[],3,,
30791425,b'be true \xf0\x9f\x92\x9e https://t.co/xynecxHUwI',Fri Dec 09 01:07:15 +0000 2016,3,"[{'display_url': 'twitter.com/labrinth/statu…', 'indices': [10, 33], 'expanded_url': 'https://twitter.com/labrinth/status/807026969065844737', 'url': 'https://t.co/xynecxHUwI'}]",[],0,,
30791425,"b""throwback lindseynabz ....\xf0\x9f\x98\x82\xf0\x9f\x98\x82 hope you're having a better hair day then I was here \xf0\x9f\x98\x98 https://t.co/T9ep8PLQ3g""",Fri Dec 09 00:51:03 +0000 2016,1,"[{'display_url': 'instagram.com/p/BNxuOEXD1Bh/', 'indices': [84, 107], 'expanded_url': 'https://www.instagram.com/p/BNxuOEXD1Bh/', 'url': 'https://t.co/T9ep8PLQ3g'}]",[],0,,
30791425,"b""We've seen a few high profile cases of karma this year - if anything, its best to treat others the way you want to be treated""",Thu Dec 08 11:34:07 +0000 2016,15,[],[],5,,
30791425,"b""The bottom line is that Trump is putting this man's life in danger, his children's lives in danger. https://t.co/fdG9B03Syj""",Thu Dec 08 10:24:10 +0000 2016,4,"[{'display_url': 'twitter.com/hugorifkind/st…', 'indices': [100, 123], 'expanded_url': 'https://twitter.com/hugorifkind/status/806773343995117568', 'url': 'https://t.co/fdG9B03Syj'}]",[],0,,
30791425,b'@SarahHudsonuvs @UberFacts so many false implications',Thu Dec 08 09:22:48 +0000 2016,0,[],[],0,SarahHudsonuvs,806789574751965185
30791425,"b""can't sleep, missing the patmos wolf-pack *howls* @ Patmos https://t.co/FrUFdJ5P9n""",Thu Dec 08 09:07:39 +0000 2016,0,"[{'display_url': 'instagram.com/p/BNwCQbdDUg0/', 'indices': [59, 82], 'expanded_url': 'https://www.instagram.com/p/BNwCQbdDUg0/', 'url': 'https://t.co/FrUFdJ5P9n'}]",[],0,,
30791425,b'@Zedd why does this look so natural',Thu Dec 08 08:47:59 +0000 2016,0,[],[],1,Zedd,806772948879097862
30791425,b'saying my prayers before bed \xe2\x9d\xa4\xef\xb8\x8f https://t.co/5cpvXxXdgv',Thu Dec 08 07:40:00 +0000 2016,2,[],[],0,,
30791425,"b'American market, wake up'",Thu Dec 08 07:18:46 +0000 2016,0,[],[],0,cynthialovely,806757967122960385
30791425,"b""The realness I've been missin https://t.co/IuAVkNnGcT""",Thu Dec 08 07:11:02 +0000 2016,7,[],[],0,,
30791425,b'@lanirenaldo @ProducerOmega https://t.co/YsCEaSIIiu',Thu Dec 08 06:52:13 +0000 2016,1,[],[],0,lanirenaldo,806750060792848384
