133568179,3497941
133568179,2396682116
133568179,1370570863
133568179,11199302
133568179,1901546563
133568179,117512977
133568179,796110894098837504
133568179,65559249
133568179,293065451
133568179,18590705
133568179,17720108
133568179,3265372914
133568179,2584268167
133568179,16690124
133568179,30453933
133568179,46597488
133568179,761669649104633857
133568179,292472110
133568179,390361089
133568179,4734830258
133568179,234208059
133568179,781569311567589376
133568179,288347380
133568179,750459822235979776
133568179,18278524
133568179,79848384
133568179,395544832
133568179,22722452
133568179,770198048320303105
133568179,1559660850
133568179,1453951124
133568179,15169032
133568179,150264240
133568179,232235048
133568179,100293660
133568179,2387652722
133568179,3766481722
133568179,328060882
133568179,60651983
133568179,1029255464
133568179,1592432054
133568179,14901511
133568179,1468571624
133568179,347026282
133568179,89898430
133568179,1345897260
133568179,161394179
133568179,104297366
133568179,21600144
133568179,17815912
133568179,27792033
133568179,14238807
133568179,3195985309
133568179,17258383
133568179,19475355
133568179,21713693
133568179,19689294
133568179,314446358
133568179,84447226
133568179,43736146
133568179,2861993301
133568179,887464646
133568179,124011468
133568179,73066864
133568179,1859321100
133568179,356621371
133568179,1339835893
133568179,59627487
133568179,14529929
133568179,23122597
133568179,15108422
133568179,250887312
133568179,23566714
133568179,76988818
133568179,3292913083
133568179,433611679
133568179,232965456
133568179,39524936
133568179,394762955
133568179,703326633525014528
133568179,37812832
133568179,61243585
133568179,581988492
133568179,368137183
133568179,497007295
133568179,167024520
133568179,1689419970
133568179,15446531
133568179,21681591
133568179,78239693
133568179,25305327
133568179,2426220588
133568179,731941933677875200
133568179,373666612
133568179,2697435630
133568179,726542781439565825
133568179,2267143007
133568179,3344690666
133568179,1395673430
133568179,3058852344
133568179,3075661537
133568179,3249089341
133568179,4411839388
133568179,3505751121
133568179,19208457
133568179,18210894
133568179,2518517370
133568179,48260030
133568179,1372635200
133568179,71350663
133568179,21692300
133568179,62193233
133568179,19768193
133568179,2350204704
133568179,429227921
133568179,23865382
133568179,341871198
133568179,3319196948
133568179,604143114
133568179,318694531
133568179,53192519
133568179,18302386
133568179,589516235
133568179,17433744
133568179,479882621
133568179,586892658
133568179,243490270
133568179,4709595482
133568179,454116800
133568179,22446335
133568179,1480852530
133568179,2715164892
133568179,20929072
133568179,2249852852
133568179,22018656
133568179,132022097
133568179,3033031632
133568179,2655723924
133568179,266955188
133568179,350633688
133568179,4698946178
133568179,26370644
133568179,333923305
133568179,15970820
133568179,1149563341
133568179,4196983835
133568179,561350633
133568179,18932751
133568179,7215552
133568179,66418903
133568179,563285983
133568179,16335488
133568179,45607170
133568179,22316978
133568179,29309901
133568179,284674829
133568179,19753581
133568179,360353634
133568179,524678746
133568179,125734153
133568179,15162208
133568179,6300882
133568179,85840897
133568179,373151601
133568179,19821969
133568179,16446771
133568179,19516774
133568179,132270069
133568179,862496382
133568179,19295687
133568179,20109281
133568179,160009672
133568179,19387798
133568179,24624541
133568179,242420452
133568179,51654515
133568179,21760416
133568179,198212704
133568179,13559982
133568179,51660292
133568179,22665816
133568179,70325904
133568179,15497529
133568179,328806986
133568179,18970536
133568179,29459903
133568179,24745472
133568179,260999456
133568179,20748065
133568179,980990414
133568179,27373679
133568179,38779513
133568179,398490298
133568179,526710278
133568179,81480697
133568179,27746259
133568179,18169589
133568179,31135007
133568179,21022543
133568179,509185272
133568179,18380182
133568179,282204291
133568179,81218916
133568179,24045644
133568179,30849103
133568179,720734286
133568179,75019567
133568179,184093214
133568179,45865023
133568179,406025268
133568179,14248226
133568179,1397885899
133568179,197722193
133568179,25401571
133568179,60666162
133568179,68712136
133568179,94675561
133568179,15764349
133568179,164369725
133568179,20553374
133568179,21023575
133568179,1066933380
133568179,60215105
133568179,143061425
133568179,68826161
133568179,27372554
133568179,24703126
133568179,1020277831
133568179,190954723
133568179,194667227
133568179,3180813396
133568179,193744840
133568179,117547393
133568179,70523528
133568179,67388396
133568179,351846279
133568179,336287380
133568179,3883357574
133568179,76076375
133568179,14199378
133568179,21215368
133568179,33538043
133568179,27898068
133568179,3528984979
133568179,68764537
133568179,24971644
133568179,49808994
133568179,33767726
133568179,302765767
133568179,21765990
133568179,3752246896
133568179,15774741
133568179,41862697
133568179,1278437768
133568179,568569011
133568179,3268344085
133568179,2312404098
133568179,1663507831
133568179,43971261
133568179,73447678
133568179,74490880
133568179,97025817
133568179,103158555
133568179,137865227
133568179,145320485
133568179,148824897
133568179,180560224
133568179,195487343
133568179,266696379
133568179,27707249
133568179,4579737582
133568179,39353114
133568179,45170858
133568179,87969610
133568179,140492870
133568179,186594295
133568179,235723798
133568179,314316222
133568179,401790812
133568179,416963802
133568179,456401484
133568179,480035350
133568179,545235190
133568179,2852515832
133568179,17769258
133568179,112769225
133568179,23821062
133568179,121558285
133568179,33033341
133568179,92112822
133568179,27651445
133568179,86773577
133568179,16205716
133568179,18994967
133568179,100276047
133568179,25580315
133568179,24946044
133568179,32333623
133568179,6480732
133568179,48797838
133568179,17791502
133568179,30272162
133568179,28744383
133568179,16302651
133568179,16134697
133568179,18456091
133568179,20642617
133568179,55393105
133568179,140297765
133568179,108354785
133568179,150895584
133568179,36092166
133568179,88826456
133568179,82789484
133568179,122429429
133568179,86363143
133568179,16192019
133568179,359465244
133568179,199517284
133568179,25433606
133568179,25145923
133568179,258987500
133568179,231867167
133568179,196861970
133568179,1167982225
133568179,39318234
133568179,24595303
133568179,25768654
133568179,33249013
133568179,20602711
133568179,335964794
133568179,2797239879
133568179,18803650
133568179,16187851
133568179,16535000
133568179,17158189
133568179,22090361
133568179,24830740
133568179,107506733
133568179,262768987
133568179,18234888
133568179,22006676
133568179,4289005228
133568179,110786174
133568179,19594492
133568179,27776858
133568179,280755196
133568179,296239989
133568179,243800816
133568179,84816752
133568179,14190948
133568179,205392468
133568179,26130127
133568179,7455692
133568179,118541101
133568179,228990510
133568179,21035409
133568179,472302225
133568179,2517988075
133568179,77684991
133568179,121972272
133568179,23829473
133568179,153114516
133568179,212819765
133568179,14320586
133568179,45928061
133568179,102595595
133568179,68810491
133568179,324119145
133568179,2709152000
133568179,1169937182
133568179,204451360
133568179,70775995
133568179,2853449164
133568179,399469043
133568179,284643153
133568179,186274186
133568179,92095451
133568179,60812705
133568179,14519841
133568179,186631937
133568179,55896553
133568179,17094311
133568179,65698096
133568179,69393590
133568179,315098310
133568179,18913039
133568179,181419468
133568179,235409684
133568179,389155497
133568179,71048726
133568179,20795944
133568179,27212264
133568179,145773567
133568179,46073276
133568179,16893929
133568179,7433772
133568179,177707651
133568179,1071994050
133568179,33391760
133568179,27101698
133568179,119561017
133568179,29263488
133568179,11488362
133568179,116880409
133568179,347599287
133568179,327155658
133568179,16809794
133568179,266964240
133568179,76000172
133568179,27924593
133568179,1345931581
133568179,1260171
133568179,47438401
133568179,42313640
133568179,106111147
133568179,19817778
133568179,17068692
133568179,18031210
133568179,97327765
133568179,16253142
133568179,1924098218
133568179,71584155
133568179,31080039
133568179,230611723
133568179,208643146
133568179,25541932
133568179,241137695
133568179,20737911
133568179,342330158
133568179,17152685
133568179,28339843
133568179,17825891
133568179,69103442
133568179,2439177534
133568179,26579715
133568179,242601373
133568179,198950403
133568179,3222670566
133568179,969449328
133568179,3273713336
133568179,166712377
133568179,27783978
133568179,455170592
133568179,26019377
133568179,75072760
133568179,110310139
133568179,22451551
133568179,19425875
133568179,26559241
133568179,37722199
133568179,233713820
133568179,340488898
133568179,552409361
133568179,614036308
133568179,85192862
133568179,156411211
133568179,3267155520
133568179,308231628
133568179,3272490229
133568179,898124258
133568179,237474460
133568179,3335023311
133568179,29838500
133568179,5872042
133568179,42691888
133568179,16444291
133568179,14195963
133568179,286312281
133568179,17973162
133568179,34886346
133568179,29417304
133568179,17453527
133568179,312139726
133568179,299483511
133568179,16672642
133568179,41861310
133568179,257228045
133568179,1400466500
133568179,88554870
133568179,85019443
133568179,15258562
133568179,19115038
133568179,1344892796
133568179,251258707
133568179,263284019
133568179,21843709
133568179,104569203
133568179,856749896
133568179,17146517
133568179,43551476
133568179,66715513
133568179,2329462194
133568179,629883095
133568179,22891197
133568179,28611918
133568179,1705640107
133568179,14773506
133568179,2564263380
133568179,16063189
133568179,378964892
133568179,16938632
133568179,117606770
133568179,52135523
133568179,235667339
