4662969794,RT @GreatGovTweets: @arneduncan Congratulations on writing a great gov tweet! https://t.co/0ijvMds4Ty (Ranked 8th for Dec 11.),Mon Dec 12 18:19:43 +0000 2016,0,"[{'expanded_url': 'http://shiningsea.measuredvoice.com/arneduncan/status/807942258410536960', 'url': 'https://t.co/0ijvMds4Ty', 'indices': [78, 101], 'display_url': 'shiningsea.measuredvoice.com/arneduncan/sta…'}]",[],1,,
4662969794,"So encouraging to see HS grad rates and college going rates up- nation's goal must be to accelerate that progress. 
https://t.co/VQk2LFS7pI",Mon Dec 12 15:06:19 +0000 2016,6,"[{'expanded_url': 'http://mobile.edweek.org/c.jsp?cid=25920011&item=http%3A%2F%2Fapi.edweek.org%2Fv1%2Fblog%2F179%2F%3Fuuid%3D64208', 'url': 'https://t.co/VQk2LFS7pI', 'indices': [116, 139], 'display_url': 'mobile.edweek.org/c.jsp?cid=2592…'}]",[],1,,
4662969794,"RT @JohnKingatED: Great example of #SecondChances from @gouchercollege. Ed in prisons lowers recidivism, improves lives &amp; communities: http…",Mon Dec 12 01:53:53 +0000 2016,0,[],"[{'text': 'SecondChances', 'indices': [35, 49]}]",16,,
4662969794,"RT @LindseyGrahamSC: Joint statement with Senators McCain, Schumer, and Reed on reports Russia interfered with the 2016 Election. https://t…",Mon Dec 12 01:02:00 +0000 2016,0,[],[],12217,,
4662969794,"RT @ShaunKing: This AM, former Congressman &amp; Lt. Colonel of the @USArmy - @AllenWest posted this to his 2.5 million Facebook followers. Sha…",Mon Dec 12 00:52:10 +0000 2016,0,[],[],5728,,
4662969794,RT @SenJohnMcCain: #CyberSecurity can't be partisan. The stakes are too high. Will work across aisle to investigate &amp; stop cyberattacks htt…,Sun Dec 11 23:17:22 +0000 2016,0,[],"[{'text': 'CyberSecurity', 'indices': [19, 33]}]",7385,,
4662969794,RT @hydeparkmom: powerful. https://t.co/3qHmpXIqdq,Sun Dec 11 23:12:30 +0000 2016,0,"[{'expanded_url': 'https://twitter.com/arneduncan/status/807942258410536960', 'url': 'https://t.co/3qHmpXIqdq', 'indices': [27, 50], 'display_url': 'twitter.com/arneduncan/sta…'}]",[],3,,
4662969794,"RT @samanthabatel: Federal govt's role in education is equity, excellence &amp; innovation. @arneduncan #EIE16",Sun Dec 11 18:17:06 +0000 2016,0,[],"[{'text': 'EIE16', 'indices': [104, 110]}]",2,,
4662969794,"Great piece on the power, and potential, of reaching the millions of adult learners w some college but no degree. https://t.co/PPYTR732eP",Sun Dec 11 13:46:56 +0000 2016,16,"[{'expanded_url': 'http://thehill.com/blogs/congress-blog/education/309394-the-untapped-potential-of-some-college-no-degree', 'url': 'https://t.co/PPYTR732eP', 'indices': [114, 137], 'display_url': 'thehill.com/blogs/congress…'}]",[],10,,
4662969794,"Some leaders live this, and some never will understand: true power comes from being humble. https://t.co/N84AQ1KR6I",Sun Dec 11 13:43:01 +0000 2016,37,"[{'expanded_url': 'https://www.washingtonpost.com/news/inspired-life/wp/2016/12/08/leaders-are-more-powerful-when-theyre-humble-new-research-shows/?utm_term=.73fc38f31077', 'url': 'https://t.co/N84AQ1KR6I', 'indices': [92, 115], 'display_url': 'washingtonpost.com/news/inspired-…'}]",[],22,,
