14399483,51286337,10
14399483,2840587567,1
14399483,2314035385,1
14399483,1870104482,1
14399483,27260086,5
14399483,14399483,81
14399483,376399697,8
14399483,220160867,1
14399483,2707387884,1
14399483,1917226680,12
14399483,2800412252,1
14399483,21401466,2
14399483,2264393190,1
14399483,243787041,1
14399483,22582248,2
14399483,11319582,3
14399483,74701069,7
14399483,28945628,2
14399483,3060976090,1
14399483,3007015018,1
14399483,30223752,1
14399483,4276421009,1
14399483,3042587083,1
14399483,255388236,1
14399483,35583177,2
14399483,160091983,2
14399483,19671129,2
14399483,966204836,1
14399483,37524123,2
14399483,175102023,1
14399483,271475204,1
14399483,54277353,1
14399483,17528395,2
14399483,1562027052,1
14399483,2265327894,2
14399483,105955791,2
14399483,44230360,2
14399483,4868268143,2
14399483,1872029448,1
14399483,764620386923229185,1
14399483,2762349427,1
14399483,182972598,3
14399483,78441787,1
14399483,226395262,1
14399483,97666491,1
14399483,27844479,11
14399483,104249727,1
14399483,136361303,6
14399483,2155649270,1
14399483,347815027,4
14399483,1033458554,1
14399483,147416963,3
14399483,82939583,1
14399483,2558750776,1
14399483,20442247,1
14399483,1137106968,1
14399483,74890144,1
14399483,23151437,10
14399483,17467745,1
14399483,516522890,1
14399483,90423893,2
14399483,456559911,3
14399483,705781050035867648,2
14399483,295030931,1
14399483,124659884,1
14399483,468001209,2
14399483,811292665,1
14399483,432588553,3
14399483,181572333,2
14399483,127200253,1
14399483,16434905,3
14399483,623731949,1
14399483,2153380262,1
14399483,18890677,1
14399483,933404706,1
14399483,34235414,1
14399483,19784831,2
14399483,2359211814,4
14399483,129237330,1
14399483,221481361,1
14399483,3864447857,1
14399483,784664632032047106,1
14399483,27476141,2
14399483,3303293865,4
14399483,3178635253,1
14399483,20251655,1
14399483,107647702,2
14399483,405940723,1
14399483,718567200,1
14399483,22384488,1
14399483,21702713,1
14399483,23191273,2
14399483,174161958,1
14399483,545390864,2
14399483,44394176,1
14399483,3298411838,2
14399483,3459051,2
14399483,27725199,1
14399483,2240547579,2
14399483,1275401192,1
14399483,26304111,1
14399483,30337003,2
14399483,3387130757,1
14399483,3921863956,1
14399483,251366883,1
14399483,266307214,1
14399483,106333318,1
