4783690002,RT @RoyalFreeNHS: Chief exec David Sloman has told the @FT  how our partnership with @deepmindAI is benefiting patient care https://t.co/E3…,Sat Dec 10 10:02:02 +0000 2016,0,[],[],36,,
4783690002,"The third blog in our series, looking at the papers we're presenting at @NipsConference in Barcelona this week: https://t.co/Vs5PPOh46D",Thu Dec 08 12:11:26 +0000 2016,138,"[{'expanded_url': 'http://goo.gl/VlGk5v', 'url': 'https://t.co/Vs5PPOh46D', 'indices': [112, 135], 'display_url': 'goo.gl/VlGk5v'}]",[],84,,
4783690002,How do we learn about #socialhierarchies? Our latest paper in @NeuroCellPress https://t.co/GccRWFWBji &amp; more here: https://t.co/qDVOrDkb4B,Wed Dec 07 23:11:54 +0000 2016,90,"[{'expanded_url': 'http://goo.gl/uTkvAo', 'url': 'https://t.co/GccRWFWBji', 'indices': [78, 101], 'display_url': 'goo.gl/uTkvAo'}, {'expanded_url': 'http://goo.gl/lv3WCu', 'url': 'https://t.co/qDVOrDkb4B', 'indices': [119, 142], 'display_url': 'goo.gl/lv3WCu'}]","[{'text': 'socialhierarchies', 'indices': [22, 40]}]",48,,
4783690002,Read our blog to find out about #DeepMindLab https://t.co/bxuSSfz8h2 then try it for yourself here… https://t.co/E1B84oWcaX,Tue Dec 06 15:34:19 +0000 2016,135,"[{'expanded_url': 'http://goo.gl/sFgH4Q', 'url': 'https://t.co/bxuSSfz8h2', 'indices': [45, 68], 'display_url': 'goo.gl/sFgH4Q'}, {'expanded_url': 'https://twitter.com/i/web/status/806159845900615680', 'url': 'https://t.co/E1B84oWcaX', 'indices': [100, 123], 'display_url': 'twitter.com/i/web/status/8…'}]","[{'text': 'DeepMindLab', 'indices': [32, 44]}]",73,,
4783690002,"RT @yigitdemirag: It’s definetely one of the best, lovely presentation I’ve ever attended. Thanks @DrewPurves #NIPS2016 https://t.co/F0wxOs…",Tue Dec 06 09:02:15 +0000 2016,0,[],"[{'text': 'NIPS2016', 'indices': [110, 119]}]",19,,
4783690002,"#DeepMindLab is now LIVE! For the code, maps and level scripts to get started, visit: https://t.co/JZXiMiAgik https://t.co/duwnmYVV93",Tue Dec 06 08:40:55 +0000 2016,282,"[{'expanded_url': 'http://goo.gl/0c4pgl', 'url': 'https://t.co/JZXiMiAgik', 'indices': [86, 109], 'display_url': 'goo.gl/0c4pgl'}, {'expanded_url': 'https://youtu.be/gC_e8AHzvOw', 'url': 'https://t.co/duwnmYVV93', 'indices': [110, 133], 'display_url': 'youtu.be/gC_e8AHzvOw'}]","[{'text': 'DeepMindLab', 'indices': [0, 12]}]",202,,
4783690002,RT @vivek_kumar: Beautiful slides from @DrewPurves on how #ai can save the world - efficiency savings &amp; radical breakthrough  #nips2016 htt…,Tue Dec 06 08:34:51 +0000 2016,0,[],"[{'text': 'ai', 'indices': [58, 61]}, {'text': 'nips2016', 'indices': [130, 139]}]",63,,
4783690002,RT @vojtechcima: @drewpurves from @DeepMindAI giving a great talk at #nips2016 on intelligent biosphere #NatureNeedsAI #AINeedsNature https…,Tue Dec 06 08:31:21 +0000 2016,0,[],"[{'text': 'nips2016', 'indices': [69, 78]}, {'text': 'NatureNeedsAI', 'indices': [104, 118]}, {'text': 'AINeedsNature', 'indices': [119, 133]}]",7,,
4783690002,RT @callum_kift: Really inspiring talk by @drewpurves from @DeepMindAI to start the day off at #nips2016 #NatureNeedsAI #AIneedsNature,Tue Dec 06 08:30:28 +0000 2016,0,[],"[{'text': 'nips2016', 'indices': [95, 104]}, {'text': 'NatureNeedsAI', 'indices': [105, 119]}, {'text': 'AIneedsNature', 'indices': [120, 134]}]",4,,
4783690002,#DeepMind research scientist @DrewPurves takes to the stage for the invited talk at @NipsConference this morning! https://t.co/dotWqZkYmk,Tue Dec 06 08:10:25 +0000 2016,52,[],"[{'text': 'DeepMind', 'indices': [0, 9]}]",10,,
4783690002,RT @demishassabis: @sciencemagazine shortlist the top 5 breakthroughs of the year - huge honour for #AlphaGo to be included! Vote here: htt…,Tue Dec 06 01:07:01 +0000 2016,0,[],"[{'text': 'AlphaGo', 'indices': [100, 108]}]",53,,
4783690002,"The second blog in our series, looking at the papers we're presenting at @NipsConference in Barcelona this week: https://t.co/EESTlErID6",Mon Dec 05 22:11:52 +0000 2016,123,"[{'expanded_url': 'https://deepmind.com/blog/deepmind-papers-nips-part-2/', 'url': 'https://t.co/EESTlErID6', 'indices': [113, 136], 'display_url': 'deepmind.com/blog/deepmind-…'}]",[],75,,
4783690002,"RT @technology: Google is taking its artificial intelligence platform public, reports @technology's @JeremyaKahn https://t.co/n7QtIpMfQq ht…",Mon Dec 05 10:59:32 +0000 2016,0,"[{'expanded_url': 'http://bloom.bg/2fZlzBE', 'url': 'https://t.co/n7QtIpMfQq', 'indices': [113, 136], 'display_url': 'bloom.bg/2fZlzBE'}]",[],57,,
4783690002,"RT @mustafasuleymn: As technologists, it's so important we learn from, &amp; try not to reproduce, the inherent injustices of existing social s…",Mon Dec 05 10:34:29 +0000 2016,0,[],[],206,,
4783690002,RT @mustafasuleymn: Good fun chatting with @jordanrcrook at #TCDisrupt this morning about #AI and our social mission. Here's the full inter…,Mon Dec 05 10:34:24 +0000 2016,0,[],"[{'text': 'TCDisrupt', 'indices': [60, 70]}, {'text': 'AI', 'indices': [90, 93]}]",48,,
