235178824,1543171519,318
235178824,158487331,1
235178824,231129484,1
235178824,1628559170,1
235178824,132345262,9
235178824,196693425,72
235178824,2273645707,31
235178824,233811896,23
235178824,590452253,55
235178824,1256245554,1
235178824,133018791,22
235178824,3982505343,2
235178824,1499613798,1
235178824,707917586,7
235178824,95572878,7
235178824,153193084,2
235178824,1973544812,1
235178824,547279886,1
235178824,1370487882,14
235178824,235178824,72
235178824,3297095486,1
235178824,1177662470,5
235178824,135943507,6
235178824,2781494384,2
235178824,739784130,7
235178824,355543991,1
235178824,2634066608,1
235178824,3441760643,1
235178824,345178460,5
235178824,65770851,87
235178824,326349162,13
235178824,115674518,17
235178824,3254747158,1
235178824,3037816024,1
235178824,2671055438,1
235178824,3491461583,1
235178824,358123677,1
235178824,2177253312,1
235178824,605931855,2
235178824,613900710,1
235178824,269885756,9
235178824,2203709322,1
235178824,550490224,2
235178824,85694170,2
235178824,2392141223,6
235178824,222945028,1
235178824,2179100872,1
235178824,807398129683337216,1
235178824,1447679168,1
235178824,435098362,2
235178824,214079257,23
235178824,811123338,1
235178824,79961137,1
235178824,373480221,18
235178824,1251426624,5
235178824,21447363,74
235178824,740037570638155776,1
235178824,564628730,1
235178824,38878620,19
235178824,52567285,79
235178824,26806104,2
235178824,161720996,2
235178824,2369335940,2
235178824,363972381,44
235178824,71785273,16
235178824,842796554,2
235178824,2395001541,1
235178824,829473643,5
235178824,803668445267161089,3
235178824,122268005,21
235178824,3051280644,1
235178824,730779834,7
235178824,2252473178,1
235178824,224734592,10
235178824,433017096,1
235178824,227712453,2
235178824,15738078,1
235178824,563874532,2
235178824,415173302,1
235178824,498954104,3
235178824,115036211,16
235178824,94380223,13
235178824,70839245,5
235178824,253233076,6
235178824,79269648,2
235178824,148807449,1
235178824,1616901853,1
235178824,234426731,4
235178824,1405989829,1
235178824,461761392,8
235178824,172433437,4
235178824,171587486,6
235178824,1131879416,83
235178824,205469269,20
235178824,319145918,1
235178824,1056182059,4
235178824,3030663509,1
235178824,2984948253,1
235178824,4841026822,5
235178824,3236469852,1
235178824,14317501,1
235178824,298634564,1
235178824,759480641826291712,10
235178824,243413679,3
235178824,906295338,1
235178824,40810808,3
235178824,706560174169972736,1
235178824,4547540901,1
235178824,208301818,3
235178824,179170927,1
235178824,286487657,1
235178824,1346224333,11
235178824,167067070,6
235178824,420634775,7
235178824,801995338076868608,1
235178824,77856398,1
235178824,474293724,1
235178824,243682230,1
235178824,1737152023,7
235178824,356385625,6
235178824,1411488752,1
235178824,1056104275,1
235178824,2973935109,1
235178824,141817380,6
235178824,2269795323,1
235178824,485926604,1
235178824,242515518,2
235178824,1240996418,1
235178824,3426873844,1
235178824,2538604387,1
235178824,225547860,6
235178824,1215953852,2
235178824,79474657,1
235178824,1723130936,1
235178824,2632560483,1
235178824,328265039,1
235178824,195504851,8
235178824,786006365890150400,1
235178824,157857835,9
235178824,4460058406,1
235178824,1692694142,1
235178824,355905454,1
235178824,52536879,1
235178824,1321447812,1
235178824,763128282602676226,1
235178824,2798524552,1
235178824,18838558,1
235178824,778050267350786048,1
235178824,2716310151,1
235178824,3065976851,1
235178824,27776098,3
235178824,25073877,2
235178824,2705350123,1
235178824,1636030032,2
235178824,34940839,2
235178824,20355988,2
