50270149,114310159,2
50270149,246638177,1
50270149,113657279,1
50270149,969689598,1
50270149,89631948,1
50270149,2852660401,1
50270149,1918529802,1
50270149,117671365,2
50270149,465509799,6
50270149,20952762,1
50270149,50270149,1
50270149,236776399,6
50270149,94533274,1
50270149,216733863,1
50270149,177903766,1
50270149,94356139,1
50270149,175292499,1
50270149,96693702,1
125988399,1141374788,1
125988399,4246511956,31
125988399,702886233,25
125988399,2742808673,12
125988399,636211811,23
125988399,14184893,1
125988399,772214253818408960,1
125988399,319131044,8
125988399,1069027322,28
125988399,3220481097,17
125988399,508964851,3
125988399,1102090362,1
125988399,1660080884,1
125988399,15296916,48
125988399,265569296,6
125988399,3271196869,1
125988399,3299857127,16
125988399,128709262,31
125988399,704052076477849600,4
125988399,2808230143,10
125988399,794681816053612544,1
125988399,547319005,2
125988399,21760985,3
125988399,112791603,1
125988399,18518883,8
125988399,589686430,2
125988399,311577923,1
125988399,1939448719,1
125988399,17756524,1
125988399,38154932,1
125988399,333234491,1
125988399,92076861,1
125988399,2799291749,5
125988399,309215776,1
125988399,23464695,1
125988399,951847590,1
125988399,375334044,1
125988399,1945273274,3
125988399,476802765,10
125988399,2249154740,11
125988399,4708770023,1
125988399,556585858,1
125988399,2793212169,13
125988399,2330530549,1
125988399,29271362,2
125988399,2199940140,2
125988399,421816438,1
125988399,288897411,1
125988399,255775191,28
125988399,2975352995,3
125988399,56866661,2
125988399,602155855,4
125988399,497344721,4
125988399,279021050,2
125988399,295870233,12
125988399,246913662,1
125988399,260647523,5
125988399,779399882671005696,10
125988399,75489269,1
125988399,45710831,1
125988399,15485441,13
125988399,61593861,1
125988399,537439642,3
125988399,17446304,1
125988399,341634719,4
125988399,745117465,12
125988399,2934554535,1
125988399,451783850,3
125988399,382306592,2
125988399,33901473,4
125988399,1335059035,1
125988399,793470311920304128,1
125988399,800757084094533632,1
125988399,591494767,1
125988399,23119340,1
125988399,24092929,1
125988399,15105138,3
125988399,14525716,3
125988399,30076443,12
125988399,240502579,32
125988399,947551460,2
125988399,63872971,12
125988399,21166743,7
125988399,806916982729641985,1
125988399,3060203013,1
125988399,1619121426,1
125988399,19482699,3
125988399,257509103,1
125988399,2992612132,1
125988399,825920317,7
125988399,35135168,9
125988399,980881248,12
125988399,153814508,1
125988399,2667659881,1
125988399,4605856395,1
125988399,717573367239413761,1
125988399,40885489,2
125988399,170108754,1
125988399,435219653,1
125988399,22983825,3
125988399,56327725,1
125988399,25407318,2
125988399,27568983,1
125988399,98450103,1
125988399,1205790420,3
125988399,949018784,1
125988399,198627395,1
125988399,867093781,1
125988399,718231464068911105,1
125988399,12096162,1
125988399,1315710224,1
125988399,797362568,34
125988399,799381514,35
125988399,97737085,18
125988399,2980620744,1
125988399,2486608178,1
125988399,199209284,1
125988399,724104096911777792,1
125988399,19144018,1
125988399,28221296,2
125988399,41545709,13
125988399,502358741,1
125988399,2221277904,1
125988399,15800922,1
125988399,31122067,1
125988399,67751669,2
125988399,896223398,5
125988399,21472765,3
125988399,703230946,2
125988399,2335467288,1
125988399,316651166,1
125988399,746379229374349312,3
125988399,3390261135,4
125988399,92065002,1
125988399,797504700601995264,2
125988399,35670574,1
125988399,4775519700,2
125988399,760367666553118720,3
125988399,86265802,5
125988399,50374439,2
125988399,30926724,2
125988399,1437179282,2
125988399,3025663619,48
125988399,3314298732,6
