20609518,"We may sometimes feel that we can’t do much as individuals, but humanity is made up of individuals; we can make a difference.",Fri Jul 15 09:30:35 +0000 2016,34238,[],[],21107,,
20609518,We are now so interdependent that it is in our own interest to take the whole of humanity into account.,Mon Jul 11 09:30:01 +0000 2016,13001,[],[],7182,,
20609518,We need to pay more attention to the inner values that are the key to our happiness.,Fri Jul 08 09:30:07 +0000 2016,13774,[],[],8083,,
20609518,HHDL with local religious leaders at celebrations honoring his 81st birthday at Drepung Monastery in India on July 6 https://t.co/CzPOZZ10k3,Wed Jul 06 09:30:06 +0000 2016,8726,[],[],2542,,
20609518,Genuine peace in the world depends on our having peace in our hearts. If we are full of anger how can we expect to bring about peace.,Fri Jul 01 09:30:08 +0000 2016,33452,[],[],21628,,
20609518,"There are always problems to face, but it makes a difference if our minds are calm.",Mon Jun 27 09:30:08 +0000 2016,17436,[],[],11661,,
20609518,"Live Webcast: HHDL’s talk on “Compassion as the Pillar of World Peace” from Indianapolis, Indiana, USA on June 25th. https://t.co/VqafMkGxaP",Fri Jun 24 09:30:07 +0000 2016,1918,"[{'expanded_url': 'http://bit.ly/28SXw58', 'url': 'https://t.co/VqafMkGxaP', 'indices': [117, 140], 'display_url': 'bit.ly/28SXw58'}]",[],914,,
20609518,Watch HHDL's talk on Compassion &amp; Universal Responsibility given at University of Utah in Salt Lake City on June 21. https://t.co/I2nRSLz5Ub,Wed Jun 22 09:30:09 +0000 2016,2008,"[{'expanded_url': 'https://youtu.be/EAJWg1NVe0I', 'url': 'https://t.co/I2nRSLz5Ub', 'indices': [121, 144], 'display_url': 'youtu.be/EAJWg1NVe0I'}]",[],861,,
20609518,President Barack Obama greets HHDL at the entrance of the Map Room of the White House on June 15th. Photo/Pete Souza https://t.co/vurMscMADd,Wed Jun 15 17:54:07 +0000 2016,15863,[],[],4917,,
20609518,“Why I’m hopeful about the world’s future” - HHDL’s opinion for the Washington Post on June 13th. https://t.co/jAtvXhImYG,Tue Jun 14 09:30:25 +0000 2016,6944,"[{'expanded_url': 'http://wapo.st/1PYu1gP', 'url': 'https://t.co/jAtvXhImYG', 'indices': [98, 121], 'display_url': 'wapo.st/1PYu1gP'}]",[],3719,,
20609518,"Live: HHDL’s dialogue at US Institute of Peace &amp; talk ""A Peaceful Mind in a Modern World"" from Washington DC June 13 https://t.co/sAB4RqUUHw",Mon Jun 13 09:30:18 +0000 2016,1685,"[{'expanded_url': 'http://dalailama.com/liveweb', 'url': 'https://t.co/sAB4RqUUHw', 'indices': [121, 144], 'display_url': 'dalailama.com/liveweb'}]",[],707,,
20609518,"Friendship depends on trust and trust grows when we live our lives honestly and sincerely, cultivating respect and concern for others.",Mon Jun 06 09:30:15 +0000 2016,25940,[],[],16552,,
20609518,"If we start now and make the effort, we can make the world a more peaceful place. We have to try.",Fri Jun 03 09:32:08 +0000 2016,18537,[],[],11028,,
20609518,HHDL talks about the importance of optimism at a meeting with youth leaders at his residence in India on May 4th. https://t.co/Qb67K08uby,Thu May 26 09:30:41 +0000 2016,2529,"[{'expanded_url': 'https://youtu.be/vptQDPHbhYc', 'url': 'https://t.co/Qb67K08uby', 'indices': [114, 137], 'display_url': 'youtu.be/vptQDPHbhYc'}]",[],1084,,
20609518,"In order to help others, in order to serve others, the real motive is love.",Mon May 23 09:30:10 +0000 2016,12279,[],[],7749,,
20609518,"Being concerned about others does not mean you forgo fulfilling your own needs, but that if you do help others there is mutual benefit.",Fri May 20 09:30:04 +0000 2016,16080,[],[],10027,,
20609518,Problems created by human beings have to be solved by human beings. Basic human nature is compassionate and this is our source of hope.,Mon May 16 09:30:06 +0000 2016,22308,[],[],13495,,
20609518,Inner peace depends on warm-heartedness and a concern for others’ well being.,Fri May 06 09:30:08 +0000 2016,14613,[],[],8685,,
20609518,"Building trust depends on concern for others and defending their rights, not doing them harm.",Mon May 02 09:30:41 +0000 2016,9644,[],[],6054,,
20609518,"Live Webcast: HHDL in a discussion on Ancient Indian Philosophy &amp; Modern Sciences from Dharamsala, India on April 29 https://t.co/sAB4RqUUHw",Thu Apr 28 09:30:16 +0000 2016,1648,"[{'expanded_url': 'http://dalailama.com/liveweb', 'url': 'https://t.co/sAB4RqUUHw', 'indices': [121, 144], 'display_url': 'dalailama.com/liveweb'}]",[],822,,
20609518,If we remember the oneness of humanity and think of each other as brothers and sisters we can overcome that potential for violence.,Mon Apr 25 09:30:07 +0000 2016,18633,[],[],10861,,
20609518,This planet is our only home; we are all responsible for taking care of it. I’m happy to see leaders now taking climate change seriously.,Fri Apr 22 09:30:07 +0000 2016,25734,[],[],14369,,
20609518,"The time has come for us to consider seriously how to change our way of life not through prayer or religious teaching, but through education",Mon Apr 18 09:30:55 +0000 2016,38886,[],[],27909,,
20609518,"Because society is the basis of our own happiness, it makes sense for us to take care of others.",Fri Apr 15 09:30:09 +0000 2016,12855,[],[],8081,,
20609518,"Creating a better world will require will-power, vision and determination. And for that we need a strong sense that humanity is one family.",Fri Apr 08 09:30:09 +0000 2016,22299,[],[],15319,,
20609518,The distinction between violence and non-violence lies less in the nature of the action and more in the motivation with which it is done.,Fri Apr 01 09:30:47 +0000 2016,13463,[],[],8392,,
20609518,Physical comfort alone does not bring inner peace. We create inner peace within the mind.,Mon Mar 28 09:30:04 +0000 2016,17691,[],[],11028,,
20609518,"We need friendship, which depends on trust. And that depends on concern for others, defending their rights, and not doing them harm.",Fri Mar 25 09:30:12 +0000 2016,25482,[],[],17571,,
20609518,Watch: HHDL talks about how we can contribute to a better humanity in this clip from the Mayo Clinic on February 29. https://t.co/yUaTreIjP7,Mon Mar 21 09:30:03 +0000 2016,2144,"[{'expanded_url': 'https://youtu.be/TRaqC_FyRwM', 'url': 'https://t.co/yUaTreIjP7', 'indices': [117, 140], 'display_url': 'youtu.be/TRaqC_FyRwM'}]",[],1144,,
20609518,Whether technology's effect is good or bad depends on the user. It's important that we shouldn't be slaves to technology; it should help us.,Fri Mar 11 10:30:17 +0000 2016,18926,[],[],13307,,
20609518,"Live: HHDL's teaching on 8 Verses of Mind Training and discussion on well-being from Madison, WI, USA on March 8-9. https://t.co/sAB4RqUUHw",Mon Mar 07 10:30:09 +0000 2016,1345,"[{'expanded_url': 'http://dalailama.com/liveweb', 'url': 'https://t.co/sAB4RqUUHw', 'indices': [116, 139], 'display_url': 'dalailama.com/liveweb'}]",[],652,,
20609518,Cultivating warm-heartedness and compassion is something we can all do.,Fri Mar 04 10:30:28 +0000 2016,9528,[],[],7178,,
20609518,"Just as cold is dispelled by heat, its opposite, anger and loving-kindness counter one another.",Fri Feb 26 10:30:07 +0000 2016,7701,[],[],5530,,
20609518,"Watch HHDL's Tibetan New Year's Message recorded in Rochester, Minnesota, USA on February 4th. https://t.co/saX4eNItjj",Sat Feb 06 10:31:19 +0000 2016,1591,"[{'expanded_url': 'https://youtu.be/KiZF_wPvI9g', 'url': 'https://t.co/saX4eNItjj', 'indices': [95, 118], 'display_url': 'youtu.be/KiZF_wPvI9g'}]",[],941,,
20609518,"Open hearts encourage a sense of security and trust that is the basis of genuine friendship, which is to everyone's benefit.",Fri Jan 29 10:30:11 +0000 2016,16114,[],[],11324,,
20609518,We will only create a more peaceful and harmonious world if we adopt a peaceful approach and engage openly in dialogue.,Fri Jan 22 10:30:47 +0000 2016,16025,[],[],11638,,
20609518,Love and affection are important if we are to live a happy life.,Fri Jan 15 10:30:20 +0000 2016,13007,[],[],9422,,
20609518,"What is important today is that we consciously cultivate a sense of the oneness of humanity, because we all depend on each other.",Mon Jan 11 10:35:42 +0000 2016,11271,[],[],7863,,
20609518,"Friendship doesn’t depend on fame, money or physical strength. It’s based on trust and trust depends on love and affection.",Fri Jan 08 10:30:58 +0000 2016,14427,[],[],10549,,
20609518,"Live: In honor of HHDL's 80th year, friends and supporters will gather in New Delhi to celebrate on January 4th. https://t.co/sAB4RqUUHw",Sat Jan 02 10:30:22 +0000 2016,2080,"[{'expanded_url': 'http://dalailama.com/liveweb', 'url': 'https://t.co/sAB4RqUUHw', 'indices': [113, 136], 'display_url': 'dalailama.com/liveweb'}]",[],942,,
20609518,"If you live your life honestly and truthfully, you'll be open and transparent, which leads to trust. And trust leads to friendship.",Mon Dec 28 10:30:29 +0000 2015,16051,[],[],10982,,
20609518,"We have to make a special effort to think of each other as fellow human beings, as our brothers and sisters.",Mon Dec 21 10:31:54 +0000 2015,8849,[],[],6556,,
20609518,"We have a marvellous brain, but have to use it properly. It's scientific to be sceptical, to research and experiment. An approach I admire.",Fri Dec 18 10:30:09 +0000 2015,9250,[],[],6259,,
20609518,"When you help others, do so out of respect. Don't look down on them. Serve other human beings with a compassionate intent.",Fri Dec 11 10:30:23 +0000 2015,15333,[],[],12676,,
20609518,"HHDL speaks on caring for our global environment in a short clip from an interview in Oxford, UK on September 15. https://t.co/vxIKU2oe34",Mon Dec 07 10:30:07 +0000 2015,1316,"[{'expanded_url': 'https://youtu.be/vRwlygihP7I', 'url': 'https://t.co/vxIKU2oe34', 'indices': [114, 137], 'display_url': 'youtu.be/vRwlygihP7I'}]",[],884,,
20609518,"Climate change affects everyone, all nations, not just one or two. Consider it a global issue; national interests will automatically be met.",Mon Nov 30 10:30:54 +0000 2015,6731,[],[],5314,,
20609518,This planet is our home and Tibet its roof. We need #climateaction for #Tibet - the #RoofOfTheWorld #COP21 #ADP2015 https://t.co/5JsgkUwfLb,Sat Nov 28 13:08:52 +0000 2015,3631,"[{'expanded_url': 'http://thndr.me/2gAQJK', 'url': 'https://t.co/5JsgkUwfLb', 'indices': [116, 139], 'display_url': 'thndr.me/2gAQJK'}]","[{'text': 'climateaction', 'indices': [52, 66]}, {'text': 'Tibet', 'indices': [71, 77]}, {'text': 'RoofOfTheWorld', 'indices': [84, 99]}, {'text': 'COP21', 'indices': [100, 106]}, {'text': 'ADP2015', 'indices': [107, 115]}]",2368,,
20609518,"When faced with problems, don’t lose hope. Keep up your self-confidence and don’t be too impatient to achieve quick results.",Wed Nov 25 10:32:31 +0000 2015,13940,[],[],11161,,
20609518,"We need to promote the oneness of all human beings, on the basis of which there are no grounds for killing or exploiting others.",Fri Nov 20 10:30:14 +0000 2015,11733,[],[],10301,,
20609518,"HHDL answers a student's question on the meaning of a successful life at IIT Madras, India on Nov 10th. https://t.co/7cSM7BwBhs",Wed Nov 18 10:30:14 +0000 2015,1434,"[{'expanded_url': 'https://youtu.be/6QundNhJlEo', 'url': 'https://t.co/7cSM7BwBhs', 'indices': [104, 127], 'display_url': 'youtu.be/6QundNhJlEo'}]",[],894,,
20609518,"It is possible to use our intelligence and extend our compassion to others, including even our enemies.",Wed Nov 04 10:30:07 +0000 2015,10506,[],[],8146,,
20609518,"Tibet's ecology needs protecting, not just for Tibetans, but for the health and sustainability of the entire world https://t.co/ChvwaDFygy",Tue Oct 20 09:30:14 +0000 2015,2898,"[{'expanded_url': 'http://tibet.net/COP21/', 'url': 'https://t.co/ChvwaDFygy', 'indices': [115, 138], 'display_url': 'tibet.net/COP21/'}]",[],2131,,
20609518,"Fundamentally, all spiritual traditions help us train our minds, overcome our negativities and fulfill our inner potential.",Fri Oct 16 09:31:52 +0000 2015,7568,[],[],5868,,
20609518,"The future is in your hands, but for it to be peaceful and happy requires a sense of compassion and concern for others’ well-being.",Mon Oct 05 09:30:11 +0000 2015,12014,[],[],10685,,
20609518,"Many think that happiness is to be found outside ourselves in material things, but actually happiness is something that comes from within.",Mon Sep 28 09:30:24 +0000 2015,16095,[],[],13869,,
20609518,"Changing the world is up to us. If each of us tries, the next generation may see a happier, more peaceful world emerge.",Fri Sep 25 09:31:00 +0000 2015,11350,[],[],16307,,
20609518,Let's remember that world peace results from individuals like us finding lasting peace within #PeaceDayChallenge http://t.co/jnEF1xzhn9,Mon Sep 21 09:30:09 +0000 2015,4316,"[{'expanded_url': 'http://www.peacedaychallenge.org', 'url': 'http://t.co/jnEF1xzhn9', 'indices': [113, 135], 'display_url': 'peacedaychallenge.org'}]","[{'text': 'PeaceDayChallenge', 'indices': [94, 112]}]",3679,,
20609518,"To serve others and not only to secure their welfare, but also to avoid harming them, is the standard of a meaningful life.",Fri Sep 18 09:30:08 +0000 2015,6477,[],[],5278,,
20609518,"As human beings, equipped with marvellous intelligence and the potential for developing a warm heart, each of us can become a force for good",Mon Sep 14 10:30:04 +0000 2015,10062,[],[],8720,,
20609518,It's unrealistic to think that the future of humanity can be achieved through prayer or good wishes alone; what we need is to take action.,Tue Sep 08 10:30:02 +0000 2015,24839,[],[],22373,,
20609518,"The goal of happier human beings living together, supporting each other, in a more peaceful world, is, I believe, something we can achieve.",Thu Sep 03 10:32:48 +0000 2015,9482,[],[],8005,,
20609518,Loving is of even greater importance than being loved.,Thu Aug 27 10:30:15 +0000 2015,16053,[],[],14489,,
20609518,"The use of force and violence inevitably entails unanticipated consequences, but rarely yields a solution.",Fri Aug 21 10:29:07 +0000 2015,6222,[],[],5743,,
20609518,"Compassion reduces our fear, boosts our confidence, and opens us to inner strength.",Tue Aug 18 10:30:15 +0000 2015,9725,[],[],8660,,
20609518,HHDL sends his thanks for all the greetings and good wishes sent to him on his 80th birthday. http://t.co/u4EaRq2UUG,Thu Aug 13 10:29:16 +0000 2015,2529,"[{'expanded_url': 'http://dalaila.ma/1IJgfYp', 'url': 'http://t.co/u4EaRq2UUG', 'indices': [94, 116], 'display_url': 'dalaila.ma/1IJgfYp'}]",[],848,,
20609518,"The moment you think of others, your mind widens.",Mon Aug 10 10:29:51 +0000 2015,13022,[],[],11252,,
20609518,"Japan, the one country to have suffered nuclear attack, has taken the lead in opposing nuclear weapons. I strongly urge you to keep it up.",Thu Aug 06 10:30:21 +0000 2015,10211,[],[],6471,,
20609518,"To create a happier humanity we have to pay more attention to our inner values, whether we are religious or not.",Mon Aug 03 10:29:47 +0000 2015,10889,[],[],9668,,
20609518,The real troublemaker is within us. Our true enemies are our own destructive tendencies.,Fri Jul 31 10:31:09 +0000 2015,11981,[],[],11129,,
20609518,"To cultivate genuine compassion we need to take responsibility for our own care and have concern for everyone's suffering, including our own",Mon Jul 27 10:30:09 +0000 2015,7687,[],[],6607,,
20609518,If we’re motivated by a genuine sense of universal responsibility our relations with the environment and our neighbors will be more balanced,Fri Jul 24 10:32:29 +0000 2015,6266,[],[],5563,,
20609518,What makes our human life precious is our marvellous brain. We have an ability to cultivate compassion in a way no other beings can do.,Fri Jul 17 10:31:02 +0000 2015,8019,[],[],6952,,
20609518,The greatest threat we face today is violence.,Mon Jul 13 09:30:06 +0000 2015,5525,[],[],4483,,
20609518,"The gun may seem more decisive in the short term, but in the long term the power of truth is stronger.",Fri Jul 10 09:30:27 +0000 2015,6816,[],[],5521,,
20609518,"When we wake up we can remind ourselves - ""I need to be happy, I need to have warm feelings towards others.""",Fri Jul 03 09:30:54 +0000 2015,12244,[],[],9892,,
20609518,"We all want to be happy and avoid suffering, and we all have a right to be happy. That’s why I say we are all the same.",Mon Jun 29 09:30:08 +0000 2015,10060,[],[],8708,,
20609518,"To create a happier humanity we have to pay more attention to our inner values, whether we are religious or not.",Mon Jun 22 10:32:30 +0000 2015,11433,[],[],10560,,
20609518,"A truthful, compassionate attitude is a sign of strength. It’s lying and anger that betray weakness.",Fri Jun 19 10:30:12 +0000 2015,9228,[],[],8688,,
20609518,"Since climate change and the global economy now affect us all, we have to develop a sense of the oneness of humanity.",Mon Jun 15 10:30:05 +0000 2015,7995,[],[],6737,,
20609518,We all have the potential to develop unbiased love and concern for other human beings.,Fri Jun 12 10:30:10 +0000 2015,8880,[],[],7620,,
20609518,"To reduce destructive emotions we need to strengthen constructive emotions. For example, to counter anger we cultivate love and compassion.",Mon Jun 08 10:30:55 +0000 2015,8722,[],[],7885,,
20609518,"Live webcasts of HHDL's teachings and talks from Leura, Brisbane and Perth, Australia on June 8-14. http://t.co/sAB4RqUUHw",Sat Jun 06 10:30:30 +0000 2015,842,"[{'expanded_url': 'http://dalailama.com/liveweb', 'url': 'http://t.co/sAB4RqUUHw', 'indices': [100, 122], 'display_url': 'dalailama.com/liveweb'}]",[],559,,
20609518,It’s important is to show children affection to give them a sense of security and the ability to be affectionate for the rest of their lives,Fri Jun 05 10:30:06 +0000 2015,7442,[],[],5497,,
20609518,"Ask yourselves now and then, ""How can I contribute to human beings being happier and more at peace?""",Mon Jun 01 10:30:08 +0000 2015,8836,[],[],7862,,
20609518,As human beings we are all responsible for each other; we all have the potential to be kind and affectionate.,Fri May 29 10:34:45 +0000 2015,10191,[],[],9206,,
20609518,"When our mind is calm, we’re better able to find peace of mind and live a joyful life.",Mon May 25 10:30:20 +0000 2015,9241,[],[],8526,,
20609518,"Since we are not solely material creatures, it is a mistake to base all our hopes for happiness on external development alone.",Fri May 22 10:37:32 +0000 2015,6720,[],[],5954,,
20609518,"Common sense tells us we‘ll be happy even if we’re poor if we’re warm-hearted, whereas if we’re wealthy but self-centred we’ll be miserable",Mon May 18 10:30:37 +0000 2015,6764,[],[],5914,,
20609518,"Kindness and compassion give rise to self-confidence, which in turn empowers us to be honest, truthful and transparent.",Tue May 12 10:30:17 +0000 2015,9608,[],[],9429,,
20609518,"Giving in to anger, fear and suspicion disturbs our minds and our physical well-being, whereas trust and friendship are the basis of society",Fri May 08 09:30:10 +0000 2015,9685,[],[],8240,,
20609518,"Because all religious traditions teach love, tolerance and forgiveness, and share a common goal, we can appreciate and respect them all.",Mon May 04 09:31:44 +0000 2015,10451,[],[],8748,,
20609518,"""Tackling Anger"" - HHDL responds to a student's question at Tibetan Children's Village School (TCV) on April 23rd. https://t.co/ag2MkN0ftX",Fri May 01 09:30:01 +0000 2015,1108,"[{'expanded_url': 'https://youtu.be/ydWgUQYP7JY', 'url': 'https://t.co/ag2MkN0ftX', 'indices': [115, 138], 'display_url': 'youtu.be/ydWgUQYP7JY'}]",[],752,,
20609518,"Deep down we must have a real affection for each other, a clear recognition of our shared status as human beings.",Mon Apr 27 09:31:26 +0000 2015,7859,[],[],7107,,
20609518,"Doing to harm to others may bring some temporary satisfaction, but being helpful to them is the only real source of lasting joy.",Fri Apr 24 09:30:19 +0000 2015,8062,[],[],7512,,
20609518,"HHDL appreciates Desmond Tutu as the image of joy during their conversation in Dharamsala, India on April 20 https://t.co/nPNUxUp6VK",Tue Apr 21 09:31:07 +0000 2015,1011,"[{'expanded_url': 'https://youtu.be/EJUdNHhJM1U', 'url': 'https://t.co/nPNUxUp6VK', 'indices': [109, 132], 'display_url': 'youtu.be/EJUdNHhJM1U'}]",[],713,,
20609518,"Our potential for positive and negative emotions is the same, but intelligence is our special quality. Use it well; be successful and happy.",Mon Apr 20 09:31:30 +0000 2015,9000,[],[],9218,,
20609518,The future is in the hands of those who belong to the 21st century with the opportunity to build a better humanity by training the mind.,Fri Apr 17 09:30:48 +0000 2015,5744,[],[],5354,,
20609518,Friends are made on the basis of trust and trust only grows if you are kind to people.,Mon Apr 13 09:30:20 +0000 2015,9696,[],[],8955,,
20609518,It is important to teach young people at school that violence is a fruitless approach to solving problems.,Fri Apr 10 09:30:01 +0000 2015,7342,[],[],6550,,
20609518,It’s clear that the ultimate source of happiness is warm-heartedness.,Mon Apr 06 09:30:22 +0000 2015,8681,[],[],7557,,
20609518,"Anger cannot coexist with inner peace, which is the principal characteristic of happiness.",Fri Apr 03 09:33:18 +0000 2015,9361,[],[],9151,,
20609518,"When our mind is calm, we’re better able to find peace of mind and live a joyful life.",Mon Mar 30 09:31:36 +0000 2015,8712,[],[],8532,,
20609518,"If we have respect and concern for other beings, we’ll be able to create an atmosphere of happiness, harmony and real brotherhood",Fri Mar 27 09:38:49 +0000 2015,8516,[],[],8396,,
20609518,One of our best human qualities is intelligence; it enables us to judge what is beneficial and what brings harm.,Mon Mar 23 09:30:17 +0000 2015,7047,[],[],6694,,
20609518,"In our daily lives, mindfulness, a more holistic and compassionate attitude helps us keep our peace of mind; it’s good for our health too.",Mon Mar 16 09:31:01 +0000 2015,6105,[],[],6425,,
20609518,"Compassion is not just the business of the religious; it is important to know it’s everyone’s business, it is a question of human survival.",Fri Mar 13 09:30:05 +0000 2015,5883,[],[],6269,,
20609518,"We need to strike a balance between material and spiritual progress, a balance achieved on the basis of love and compassion.",Mon Mar 09 09:30:22 +0000 2015,6176,[],[],5908,,
20609518,Only tolerance and patience can protect us from the destructive effects of anger and hatred.,Wed Mar 04 10:32:21 +0000 2015,9865,[],[],10103,,
20609518,"Everyone can practise non-violence, it only calls for determination. If you succeed, it will open the way to a far more peaceful world.",Thu Feb 26 10:32:43 +0000 2015,5521,[],[],6153,,
20609518,Affection and compassion are indispensable in daily life.,Mon Feb 23 10:30:25 +0000 2015,6369,[],[],7178,,
20609518,"Idealistic as it may sound, altruism should be the driving force in business, not just competition and a desire for wealth.",Fri Feb 20 10:31:23 +0000 2015,5456,[],[],5978,,
20609518,"True compassion isn’t just an emotional response, it’s a firm commitment founded on reason, which doesn’t change if others behave badly.",Mon Feb 16 10:30:40 +0000 2015,8163,[],[],8747,,
20609518,"Determination, courage, self-confidence lead to success, but we should always remain humble, modest and unpretentious.",Fri Feb 13 10:30:27 +0000 2015,10755,[],[],11030,,
20609518,Showing respect for others’ rights and views is not only the source of reconciliation it’s also an aspect of compassion.,Mon Feb 09 10:31:17 +0000 2015,7009,[],[],7649,,
20609518,"Tolerance is always important, it helps us overcome difficulties. Without it, small things irritate us and we overreact.",Fri Feb 06 10:30:08 +0000 2015,10924,[],[],12563,,
20609518,"Material development only gives us sensory pleasure, but to be lastingly happy we need to develop our minds. We need calm minds.",Mon Feb 02 10:32:42 +0000 2015,8612,[],[],8502,,
20609518,Being aware of a single shortcoming within yourself is far more useful than being aware of a thousand in someone else.,Fri Jan 30 10:30:59 +0000 2015,14485,[],[],15530,,
20609518,"The purpose of religion is not building grand temples but cultivating positive human qualities like tolerance, generosity and love.",Mon Jan 26 10:30:04 +0000 2015,12921,[],[],12869,,
20609518,We can develop patience and change our attitudes through steady practice - the human mind has such potential.,Fri Jan 23 10:30:21 +0000 2015,6003,[],[],6491,,
20609518,"Concern yourselves more with the needs of others, with the needs of all humanity, and you'll have peace of mind.",Tue Jan 20 10:31:15 +0000 2015,6934,[],[],7099,,
20609518,"Compassion suits our physical condition, whereas anger, fear and distrust are harmful to our well-being.",Fri Jan 16 10:30:27 +0000 2015,5723,[],[],6519,,
20609518,True friendship develops not as a result of money or power but on the basis of genuine human affection.,Tue Jan 13 10:30:17 +0000 2015,8912,[],[],9209,,
20609518,"If we were to think of other people as our human brothers and sisters, there’d be no room for quarrelling or killing each other.",Fri Jan 09 10:30:41 +0000 2015,10682,[],[],10917,,
20609518,"Short clip: HHDL answers a question from a young student on compassion at MIT in Cambridge, MA, USA on Oct 31, 2014 http://t.co/NhEmgwc8sd",Wed Jan 07 10:32:17 +0000 2015,873,"[{'expanded_url': 'http://youtu.be/hpuUUIkMTYU', 'url': 'http://t.co/NhEmgwc8sd', 'indices': [116, 138], 'display_url': 'youtu.be/hpuUUIkMTYU'}]",[],1334,,
